Date,CGNX,EMR,HON,ISRG,NVDA,PH,QQQ,ROK,SPY,TER
2021-12-30,75.54381561279297,84.6651840209961,186.08038330078125,363.29998779296875,29.492830276489258,297.2790832519531,389.4630432128906,321.0923156738281,448.0280456542969,160.79676818847656
2021-12-31,75.4177474975586,84.94844818115234,187.33822631835938,359.29998779296875,29.318376541137695,300.2235412597656,387.0310363769531,322.95306396484375,446.89892578125,160.610107421875
2022-01-03,74.61273956298828,83.84284973144531,185.80184936523438,360.0,30.026147842407227,298.22283935546875,390.7568054199219,314.4453125,449.48651123046875,163.14410400390625
2022-01-04,73.25492858886719,87.56167602539062,187.7785186767578,354.6300048828125,29.197763442993164,305.8105163574219,385.6884460449219,317.62994384765625,449.3358459472656,163.40924072265625
2022-01-05,70.82050323486328,87.43378448486328,189.6292724609375,341.95001220703125,27.517066955566406,300.45947265625,373.8397521972656,312.3160400390625,440.7076721191406,157.3887176513672
2022-01-06,70.65562438964844,87.92718505859375,189.41363525390625,334.17999267578125,28.089262008666992,305.89544677734375,373.5769958496094,310.2330627441406,440.2936706542969,160.56105041503906
2022-01-07,69.32688903808594,87.43378448486328,193.8430938720703,324.2900085449219,27.161195755004883,305.52734375,369.5301208496094,303.5397644042969,438.552978515625,155.44407653808594
2022-01-10,69.74394989013672,87.07740783691406,191.78562927246094,325.5299987792969,27.313709259033203,299.59124755859375,369.7733154296875,305.6413269042969,438.0072326660156,153.81369018554688
2022-01-11,72.17835235595703,88.0642318725586,194.34622192382812,328.0199890136719,27.729398727416992,303.2907409667969,375.328125,310.1312561035156,441.9967346191406,157.67352294921875
2022-01-12,71.48973083496094,88.55763244628906,196.08924865722656,323.1600036621094,27.91082763671875,306.8202819824219,376.81646728515625,310.22381591796875,443.1916809082031,159.9913787841797
2022-01-13,69.22022247314453,88.8865737915039,197.14942932128906,313.2099914550781,26.491310119628906,309.349609375,367.3900146484375,305.51165771484375,437.0851745605469,155.42440795898438
2022-01-14,68.53160858154297,89.0601806640625,195.5501251220703,307.739990234375,26.85715675354004,308.53790283203125,369.6761169433594,300.919921875,437.263916015625,161.631591796875
2022-01-18,66.90221405029297,88.05509948730469,191.90240478515625,295.489990234375,25.821422576904297,309.4439392089844,360.47332763671875,293.93035888671875,429.5201110839844,152.78245544433594
2022-01-19,66.776123046875,86.7302017211914,189.33282470703125,293.4599914550781,24.98805809020996,304.9139099121094,356.51409912109375,292.1991882324219,425.06024169921875,145.67169189453125
2022-01-20,64.66177368164062,85.56978607177734,187.7066192626953,292.7300109863281,24.073942184448242,296.5523986816406,351.8833923339844,290.458740234375,420.3556213378906,142.8824462890625
2022-01-21,64.0992431640625,85.15859985351562,184.2744903564453,269.5299987792969,23.30039405822754,295.8446350097656,342.1262512207031,290.92169189453125,412.1037292480469,140.82974243164062
2022-01-24,65.67047119140625,85.01241302490234,183.6904296875,271.9800109863281,23.298398971557617,296.49578857421875,343.6923828125,288.6351013183594,413.8538818359375,144.80746459960938
2022-01-25,63.6240119934082,83.3403091430664,181.7587432861328,264.1400146484375,22.253692626953125,294.25909423828125,335.7251281738281,279.2384948730469,408.8011169433594,135.82081604003906
2022-01-26,61.65515899658203,82.7646484375,180.2763214111328,264.4599914550781,22.700284957885742,296.2314758300781,335.1998291015625,275.91497802734375,407.7755432128906,140.8101043701172
2022-01-27,60.73377990722656,82.81034851074219,180.2763214111328,262.7699890136719,21.874895095825195,291.3146667480469,331.8241882324219,265.6760559082031,405.761962890625,109.25379180908203
2022-01-28,61.92673110961914,82.8834457397461,181.48025512695312,271.7900085449219,22.7680721282959,291.2013854980469,342.2331848144531,263.4726867675781,415.8392333984375,110.11810302734375
2022-01-31,64.45811462402344,84.0164566040039,183.7174072265625,284.17999267578125,24.408885955810547,292.5697326660156,353.17730712890625,267.7497863769531,423.3288879394531,115.3332748413086
2022-02-01,64.4193115234375,84.50072479248047,184.4900665283203,286.510009765625,24.56041145324707,299.36474609375,355.5801086425781,268.5644836425781,426.1893005371094,114.7930908203125
2022-02-02,64.011962890625,89.14241790771484,186.47569274902344,292.94000244140625,25.162511825561523,301.72406005859375,358.4693908691406,272.4989318847656,430.329345703125,115.12702178955078
2022-02-03,62.528053283691406,88.25611114501953,172.27101135253906,285.6000061035156,23.872583389282227,294.0325622558594,343.93560791015625,263.583740234375,420.2144470214844,109.86272430419922
2022-02-04,63.21666717529297,87.15050506591797,172.055419921875,285.7300109863281,24.242414474487305,285.92584228515625,348.2743835449219,259.84368896484375,422.1904296875,111.9743423461914
2022-02-07,62.81901931762695,87.4703140258789,172.93585205078125,284.8900146484375,24.650121688842773,286.6807556152344,345.47265625,259.464111328125,420.8354797363281,112.1904067993164
2022-02-08,63.43975067138672,88.74038696289062,174.80465698242188,283.3900146484375,25.0289306640625,287.5869140625,349.35418701171875,260.1676940917969,424.298095703125,114.31184387207031
2022-02-09,65.15642547607422,89.92820739746094,176.65550231933594,292.17999267578125,26.620899200439453,296.5711975097656,356.7572021484375,265.1668395996094,430.5081481933594,119.20291137695312
2022-02-10,63.109981536865234,88.9775390625,172.27999877929688,292.489990234375,25.742671966552734,288.23907470703125,348.6828918457031,256.7424011230469,422.7737731933594,115.23506164550781
2022-02-11,61.53878402709961,87.0210952758789,168.00335693359375,283.1600036621094,23.873577117919922,284.5557861328125,337.6221008300781,249.42710876464844,414.4372253417969,111.07075500488281
2022-02-14,61.34479522705078,86.3138198852539,167.73379516601562,281.1400146484375,24.190576553344727,285.1333312988281,338.0404357910156,249.45492553710938,413.0823059082031,110.30469512939453
2022-02-15,63.080875396728516,87.14967346191406,170.28543090820312,289.30999755859375,26.411563873291016,290.0569763183594,346.44549560546875,253.10800170898438,419.7440185546875,115.99131774902344
2022-02-16,62.1885986328125,88.05903625488281,169.8631591796875,291.1400146484375,26.427507400512695,293.7402648925781,346.35797119140625,253.76792907714844,420.2144470214844,116.98326110839844
2022-02-17,59.792999267578125,85.59737396240234,165.84703063964844,284.0799865722656,24.429824829101562,286.9134521484375,336.0558776855469,247.67958068847656,411.23809814453125,114.03411102294922
2022-02-18,63.740413665771484,85.21157836914062,163.63677978515625,280.7799987792969,23.567548751831055,284.0823669433594,332.2231140136719,245.94139099121094,408.5753173828125,112.88392639160156
2022-02-22,62.489253997802734,85.18402862548828,164.0231475830078,284.0,23.316335678100586,279.61328125,328.8863220214844,245.32791137695312,404.19061279296875,111.8812484741211
2022-02-23,61.5872688293457,83.50313568115234,160.78868103027344,276.5,22.31649398803711,274.5097961425781,320.46185302734375,239.0722198486328,397.0207824707031,109.6300277709961
2022-02-24,64.25444030761719,82.66727447509766,164.72750854492188,288.3800048828125,23.673213958740234,273.81854248046875,331.2308044433594,247.3077392578125,402.9956970214844,115.40057373046875
2022-02-25,64.69087982177734,85.25751495361328,170.34674072265625,293.510009765625,24.08092498779297,282.1508483886719,336.3671875,250.3008270263672,411.8872985839844,118.00564575195312
2022-02-28,65.52497863769531,85.349365234375,171.42178344726562,290.3299865722656,24.308202743530273,280.6358642578125,337.3691711425781,247.79112243652344,410.8335266113281,115.92156982421875
2022-03-01,64.43871307373047,82.21719360351562,165.86582946777344,291.54998779296875,23.40306854248047,272.33203125,332.20355224609375,243.64547729492188,404.5764465332031,112.61852264404297
2022-03-02,65.8741455078125,85.63412475585938,168.4315185546875,299.010009765625,24.147842407226562,281.5069274902344,337.7777404785156,249.79888916015625,412.01910400390625,115.31208038330078
2022-03-03,64.72370910644531,85.62492370605469,169.4072265625,299.82000732421875,23.643346786499023,279.2913513183594,332.95263671875,251.397705078125,409.96783447265625,112.23513793945312
2022-03-04,65.64600372314453,84.1185531616211,169.3258819580078,302.2799987792969,22.867666244506836,268.76239013671875,328.1275329589844,250.0963897705078,406.6370544433594,109.85614013671875
2022-03-07,64.44220733642578,84.17365264892578,164.56492614746094,292.69000244140625,21.28838539123535,257.4665222167969,316.02581787109375,245.8949432373047,394.6496887207031,104.6164779663086
2022-03-08,62.83066177368164,86.0658187866211,165.5406036376953,269.32000732421875,21.44990348815918,257.1824645996094,314.5569152832031,254.18621826171875,391.6575927734375,105.7273178100586
2022-03-09,64.5392837524414,86.6996078491211,167.49192810058594,278.82000732421875,22.945430755615234,263.2990417480469,325.8803405761719,251.93682861328125,402.158203125,109.85614013671875
2022-03-10,64.10240173339844,87.0210952758789,166.5524139404297,275.7200012207031,22.590496063232422,260.97930908203125,322.26153564453125,244.045166015625,400.34222412109375,108.09648895263672
2022-03-11,63.9956169128418,85.4228515625,164.63723754882812,273.69000244140625,22.034162521362305,256.5765075683594,315.57830810546875,238.89564514160156,395.2518310546875,105.06866455078125
2022-03-14,62.685028076171875,84.79825592041016,165.5044708251953,263.79998779296875,21.266450881958008,259.40753173828125,309.5177001953125,238.28219604492188,392.36328125,103.78087615966797
2022-03-15,64.79168701171875,85.10137176513672,169.65113830566406,270.0,22.904556274414062,264.3027038574219,319.2263488769531,242.6230010986328,400.991455078125,108.63716125488281
2022-03-16,66.2187728881836,86.12092590332031,172.5782012939453,277.8500061035156,24.423023223876953,270.7129211425781,331.0654296875,249.55718994140625,409.8832092285156,114.77140045166016
2022-03-17,68.38368225097656,87.7099838256836,173.39122009277344,282.95001220703125,24.692214965820312,273.5060729980469,335.0733642578125,251.89962768554688,415.0111389160156,118.55615997314453
2022-03-18,69.558349609375,89.09696197509766,175.91172790527344,290.1099853515625,26.37418556213379,274.9548034667969,341.93157958984375,256.3891906738281,419.55670166015625,120.86634063720703
2022-03-21,69.02442169189453,90.19917297363281,174.3759765625,283.2799987792969,26.654348373413086,273.193603515625,340.9809875488281,253.675048828125,419.4339904785156,118.8904037475586
2022-03-22,70.55828094482422,90.0338363647461,176.1918182373047,286.44000244140625,26.444974899291992,274.7938232421875,347.6821594238281,254.82762145996094,424.3419494628906,118.94940185546875
2022-03-23,70.38352966308594,89.36332702636719,173.7616424560547,275.20001220703125,25.55763053894043,271.498779296875,342.685546875,251.3790283203125,418.8771667480469,114.53546905517578
2022-03-24,71.9659423828125,89.80422973632812,175.88467407226562,281.0799865722656,28.066133499145508,273.7712097167969,350.3022766113281,255.6177520751953,425.19146728515625,120.6107406616211
2022-03-25,72.6260986328125,90.48395538330078,178.68521118164062,286.8699951171875,27.6094970703125,274.99267578125,350.01007080078125,259.5030212402344,427.2679138183594,121.93785858154297
2022-03-28,74.04348754882812,90.2175521850586,178.0708465576172,294.95001220703125,28.134925842285156,271.4419250488281,355.42559814453125,260.4883728027344,430.30706787109375,120.87617492675781
2022-03-29,77.62576293945312,90.9891128540039,178.4593505859375,302.0,28.57062339782715,281.9520263671875,361.5423889160156,264.8106384277344,435.63031005859375,123.24533081054688
2022-03-30,75.8006362915039,90.9156265258789,177.5559844970703,304.44000244140625,27.607500076293945,276.1478271484375,357.5489196777344,260.9345397949219,432.94036865234375,118.97887420654297
2022-03-31,74.8978042602539,90.06141662597656,175.78524780273438,301.67999267578125,27.204702377319336,268.67718505859375,353.11712646484375,260.2931213378906,426.27685546875,116.22632598876953
2022-04-01,75.7812271118164,90.4012451171875,177.09521484375,305.5400085449219,26.632415771484375,267.2001647949219,352.4451599121094,264.4295654296875,427.4850769042969,114.39784240722656
2022-04-04,76.50931549072266,90.29102325439453,177.1313018798828,302.25,27.278486251831055,269.0369873046875,359.7015075683594,261.3528137207031,431.1471252441406,116.9242935180664
2022-04-05,75.52881622314453,88.69280242919922,174.927001953125,295.9200134277344,25.853740692138672,259.8430480957031,351.71466064453125,259.4286804199219,425.7010803222656,110.01343536376953
2022-04-06,73.66485595703125,88.3437728881836,174.91799926757812,288.6700134277344,24.334280014038086,258.896240234375,344.07830810546875,253.04293823242188,421.4444580078125,109.31546020507812
2022-04-07,73.80078125,88.07738494873047,174.08685302734375,291.82000732421875,24.135873794555664,261.9261474609375,344.89654541015625,251.946044921875,423.5680847167969,109.53175354003906
2022-04-08,73.23772430419922,86.86491394042969,171.792236328125,289.8599853515625,23.05012321472168,259.49273681640625,340.0752258300781,250.42164611816406,422.4354248046875,106.81851959228516
2022-04-11,69.57776641845703,85.58818054199219,170.98817443847656,278.9599914550781,21.851699829101562,256.0462951660156,332.02984619140625,247.326416015625,415.21502685546875,105.42257690429688
2022-04-12,68.7623062133789,85.25751495361328,172.5420379638672,277.8500061035156,21.439929962158203,255.8946990966797,330.6273498535156,244.3798065185547,413.6766357421875,106.34664916992188
2022-04-13,69.30592346191406,85.70758819580078,176.02914428710938,285.2200012207031,22.13684844970703,259.0098571777344,337.3479919433594,248.21876525878906,418.4147033691406,107.7524185180664
2022-04-14,68.17009735107422,85.29425048828125,176.3363037109375,279.70001220703125,21.194665908813477,259.3128967285156,329.6338195800781,243.21791076660156,413.2046203613281,104.22325897216797
2022-04-18,68.90792083740234,86.3138198852539,173.5177001953125,276.3500061035156,21.71809959411621,256.89837646484375,329.8870544433594,243.04129028320312,413.37451171875,106.30730438232422
2022-04-19,69.87870788574219,87.89369201660156,178.15219116210938,294.8599853515625,22.13186264038086,267.9102783203125,337.26031494140625,251.81597900390625,420.04754638671875,110.70156860351562
2022-04-20,70.05345153808594,89.22554016113281,177.37525939941406,302.8999938964844,21.417999267578125,274.0552673339844,332.3415832519531,253.3310546875,419.7360534667969,110.98664855957031
2022-04-21,68.94673919677734,88.83057403564453,177.01390075683594,294.57000732421875,20.122867584228516,271.716552734375,325.46502685546875,252.60601806640625,413.4595031738281,109.31546020507812
2022-04-22,67.16046142578125,85.9739761352539,172.216796875,252.33999633789062,19.45685577392578,262.3427734375,316.9425048828125,242.1675567626953,402.1145324707031,107.34934997558594
2022-04-25,68.68460845947266,84.69721221923828,173.29185485839844,255.1199951171875,19.842708587646484,263.46954345703125,321.0138854980469,242.892578125,404.4458312988281,110.6622314453125
2022-04-26,66.05374145507812,82.3641586303711,169.54270935058594,244.52000427246094,18.73202133178711,256.9552001953125,308.8971862792969,234.43394470214844,392.73272705078125,105.86492919921875
2022-04-27,66.2770004272461,83.2275619506836,168.35018920898438,235.35000610351562,18.36013412475586,257.2582092285156,308.5270080566406,238.691162109375,393.8370361328125,104.51817321777344
2022-04-28,67.78178405761719,84.7890625,171.57537841796875,243.25999450683594,19.72306251525879,261.6705017089844,319.4847106933594,244.78880310058594,403.78509521484375,109.78734588623047
2022-04-29,65.65570068359375,82.8326187133789,174.818603515625,239.3000030517578,18.491743087768555,256.42498779296875,305.10833740234375,234.86151123046875,388.8629455566406,103.67274475097656
2022-05-02,65.0634994506836,83.06222534179688,177.85403442382812,240.66000366210938,19.47480583190918,258.5458679199219,310.20233154296875,232.41688537597656,391.2037048339844,106.73004913330078
2022-05-03,65.33534240722656,83.108154296875,178.00765991210938,238.11000061035156,19.543596267700195,261.7367858886719,310.5335388183594,198.67538452148438,392.99700927734375,107.48697662353516
2022-05-04,66.13139343261719,83.89807891845703,185.96669006347656,246.30999755859375,20.273420333862305,275.13470458984375,321.0332946777344,206.67852783203125,404.9649353027344,112.23513793945312
2022-05-05,59.22895431518555,81.96001434326172,178.7574920654297,233.97999572753906,18.787858963012695,261.4811706542969,304.8647766113281,199.32603454589844,390.57135009765625,106.67105102539062
2022-05-06,52.7536735534668,80.83941650390625,176.5531463623047,224.85000610351562,18.619359970092773,257.106689453125,301.21221923828125,199.39109802246094,388.239990234375,104.12494659423828
2022-05-09,47.68605422973633,77.53271484375,175.22515869140625,208.7100067138672,16.899497985839844,256.7752990722656,289.4267883300781,188.89682006835938,375.80963134765625,98.52153778076172
2022-05-10,47.55985641479492,76.79788970947266,175.95689392089844,211.38999938964844,17.542579650878906,251.614990234375,292.9429016113281,190.66290283203125,376.6780090332031,100.72358703613281
2022-05-11,45.2784538269043,76.35700988769531,173.47250366210938,210.8699951171875,16.58045196533203,250.81019592285156,284.2547607421875,184.9742889404297,370.6940612792969,98.71815490722656
2022-05-12,45.229915618896484,76.48178100585938,175.1796417236328,211.69000244140625,16.12680435180664,247.8411407470703,283.5826721191406,189.4638214111328,370.3070068359375,100.13374328613281
2022-05-13,48.52095031738281,77.34132385253906,175.73358154296875,223.69000244140625,17.653249740600586,252.51364135742188,294.0922546386719,190.50132751464844,379.16033935546875,105.53070831298828
2022-05-16,47.016197204589844,78.0530014038086,176.1240234375,219.52999877929688,17.212562561035156,252.56117248535156,290.68316650390625,189.1647491455078,377.621826171875,101.76560974121094
2022-05-17,47.57926940917969,79.84605407714844,180.75503540039062,225.17999267578125,18.12284278869629,259.27008056640625,298.2123718261719,190.89385986328125,385.3896789550781,106.67105102539062
2022-05-18,46.17160415649414,77.23043060302734,176.04225158691406,215.35000610351562,16.887535095214844,250.61032104492188,283.5729675292969,182.6315155029297,369.8539123535156,101.05783081054688
2022-05-19,46.001468658447266,76.99011993408203,174.93447875976562,218.13999938964844,17.072986602783203,249.98226928710938,282.0534362792969,185.7345428466797,367.58880615234375,100.44832611083984
2022-05-20,46.2153434753418,77.30436706542969,172.3011474609375,219.07000732421875,16.644262313842773,246.2519073486328,281.1768798828125,186.47293090820312,367.7492980957031,100.63511657714844
2022-05-23,46.45838165283203,78.53362274169922,172.14678955078125,221.61000061035156,16.847652435302734,248.9735565185547,285.85223388671875,189.41709899902344,374.6298522949219,101.14630126953125
2022-05-24,43.97943878173828,77.5354232788086,172.49185180664062,218.38999938964844,16.105865478515625,249.39227294921875,279.77423095703125,185.2298583984375,371.77001953125,97.61337280273438
2022-05-25,44.77658462524414,77.84967803955078,172.927734375,222.5800018310547,16.92442512512207,249.86807250976562,283.68975830078125,185.83738708496094,375.0545654296875,98.63682556152344
2022-05-26,44.873802185058594,80.04014587402344,175.34310913085938,223.3000030517578,17.797813415527344,255.044921875,291.5500183105469,191.36119079589844,382.5487060546875,103.27196502685547
2022-05-27,47.926307678222656,81.70380401611328,178.29420471191406,229.16000366210938,18.754955291748047,259.527099609375,301.066162109375,197.2307891845703,391.9398498535156,107.66108703613281
2022-05-31,47.07082748413086,81.94409942626953,175.81527709960938,227.63999938964844,18.616365432739258,259.0037536621094,300.2674255371094,199.268310546875,389.7407531738281,107.5232925415039
2022-06-01,45.78759765625,81.86093139648438,174.26255798339844,216.38999938964844,18.26542091369629,259.3176574707031,298.0467834472656,202.82940673828125,386.58831787109375,104.94495391845703
2022-06-02,48.41236877441406,83.07169342041016,178.92079162597656,227.2100067138672,19.53363037109375,265.33197021484375,306.2088928222656,205.77357482910156,393.9503173828125,108.82232666015625
2022-06-03,46.72085189819336,83.44137573242188,176.90493774414062,217.7899932861328,18.66422462463379,263.44775390625,298.2415466308594,204.007080078125,387.4850158691406,105.7223892211914
2022-06-06,46.90555953979492,83.4136734008789,177.2408905029297,216.42999267578125,18.730030059814453,264.361328125,299.2349853515625,200.81988525390625,388.66473388671875,105.11225128173828
2022-06-07,47.31385803222656,84.59671783447266,179.4474334716797,221.9499969482422,18.86961555480957,270.03302001953125,301.81610107421875,203.0911102294922,392.39288330078125,106.79505157470703
2022-06-08,46.56531524658203,84.24549865722656,176.63255310058594,218.60000610351562,18.596370697021484,269.3288269042969,299.64410400390625,200.8292236328125,388.12677001953125,103.43927001953125
2022-06-09,44.43632888793945,83.12715148925781,174.35336303710938,209.9499969482422,17.998029708862305,263.5619812011719,291.6181945800781,199.36183166503906,378.8960266113281,99.5815658569336
2022-06-10,43.92110824584961,80.46530151367188,169.15025329589844,205.27000427246094,16.92700958251953,250.85777282714844,281.33270263671875,195.09982299804688,367.90966796875,95.42864227294922
2022-06-13,41.801849365234375,78.82014465332031,167.46128845214844,194.97000122070312,15.603681564331055,240.9037628173828,268.2517395019531,188.40765380859375,353.9408264160156,89.78973388671875
2022-06-14,41.82128143310547,78.28406524658203,166.42611694335938,191.10000610351562,15.792155265808105,240.4089813232422,268.73876953125,187.323486328125,352.8742370605469,89.46498107910156
2022-06-15,42.50177764892578,78.98651885986328,167.960693359375,196.1300048828125,16.481245040893555,242.46444702148438,275.44970703125,192.22105407714844,357.9049987792969,90.97066497802734
2022-06-16,41.07274627685547,74.86434173583984,163.33877563476562,190.7100067138672,15.557807922363281,228.90379333496094,264.33624267578125,185.07093811035156,346.05975341796875,85.56790924072266
2022-06-17,41.77268600463867,72.69236755371094,163.1753387451172,192.0800018310547,15.83603572845459,224.9354705810547,267.5504455566406,178.60311889648438,346.8056640625,87.64437866210938
2022-06-21,41.76295471191406,74.1434326171875,163.91085815429688,194.32000732421875,16.520132064819336,230.197998046875,274.3006591796875,180.75283813476562,355.5361022949219,89.927490234375
2022-06-22,41.26717758178711,72.52599334716797,161.38648986816406,200.6199951171875,16.314706802368164,232.0726776123047,273.90057373046875,182.87449645996094,354.8914794921875,89.88813018798828
2022-06-23,42.95869064331055,71.89749908447266,158.5170440673828,204.5,16.180082321166992,228.3518524169922,277.9798278808594,184.29519653320312,358.3703308105469,90.47860717773438
2022-06-24,44.11553192138672,75.81629180908203,163.4658966064453,209.6699981689453,17.07858657836914,240.85618591308594,287.50433349609375,187.92166137695312,369.76434326171875,95.5762710571289
2022-06-27,44.20301818847656,76.24146270751953,161.89495849609375,207.94000244140625,16.822294235229492,239.68568420410156,285.3963928222656,188.14599609375,368.3519287109375,96.40290069580078
2022-06-28,43.38642883300781,75.34494018554688,159.77017211914062,201.99000549316406,15.937751770019531,237.90615844726562,276.7013244628906,184.72512817382812,360.82550048828125,93.71630859375
2022-06-29,42.73509216308594,74.41146850585938,157.27305603027344,202.58999633789062,15.498970985412598,235.3653106689453,276.9551086425781,184.2858428955078,360.53155517578125,88.81546783447266
2022-06-30,41.3352165222168,73.51493835449219,157.82696533203125,200.7100067138672,15.117033004760742,234.147216796875,273.51995849609375,186.28598022460938,357.6025390625,88.1265869140625
2022-07-01,42.25875473022461,74.27281188964844,159.00741577148438,206.10000610351562,14.482791900634766,237.01162719726562,275.325439453125,185.72520446777344,361.38470458984375,84.43620300292969
2022-07-05,42.85175323486328,73.13600158691406,156.26512145996094,206.75,14.922571182250977,234.3946533203125,280.0387878417969,186.57569885253906,362.0672302246094,85.43014526367188
2022-07-06,42.948970794677734,73.70901489257812,157.28211975097656,205.35000610351562,15.088113784790039,232.3106231689453,281.8345031738281,187.4636688232422,363.28997802734375,86.59137725830078
2022-07-07,44.378013610839844,74.74418640136719,157.80877685546875,208.7100067138672,15.814095497131348,238.81971740722656,287.8653564453125,189.66946411132812,368.7310791015625,90.06526947021484
2022-07-08,43.493370056152344,74.55934143066406,157.400146484375,208.80999755859375,15.79415225982666,236.0409698486328,288.2264709472656,187.0524444580078,368.4277648925781,90.61637115478516
2022-07-11,43.094783782958984,74.1803970336914,156.94615173339844,205.72000122070312,15.110050201416016,236.0504913330078,282.0687255859375,187.71600341796875,364.218994140625,88.5103759765625
2022-07-12,42.3073616027832,73.06204986572266,157.64535522460938,202.1300048828125,15.040243148803711,237.0496826171875,279.336181640625,185.50091552734375,360.99609375,88.24468231201172
2022-07-13,42.9198112487793,72.68310546875,155.1573028564453,202.05999755859375,15.122017860412598,233.32884216308594,278.76043701171875,185.01486206054688,359.1002197265625,88.59895324707031
2022-07-14,42.9198112487793,71.78659057617188,153.92237854003906,204.30999755859375,15.329442024230957,232.82449340820312,279.7558288574219,186.63180541992188,358.2281799316406,90.4490737915039
2022-07-15,43.940547943115234,73.57038116455078,156.9098358154297,210.9199981689453,15.71835994720459,236.3455047607422,284.83038330078125,192.86595153808594,365.0721740722656,92.25982666015625
2022-07-18,43.678062438964844,73.34856414794922,155.22994995117188,206.25999450683594,16.05642318725586,235.7744903564453,282.4200439453125,191.32376098632812,362.0577697753906,91.8071517944336
2022-07-19,45.67094421386719,76.01041412353516,160.93247985839844,214.44000244140625,16.94495964050293,247.4128875732422,291.1053466796875,202.25924682617188,371.8403015136719,97.6527328491211
2022-07-20,46.55559158325195,76.37088775634766,161.86776733398438,219.22000122070312,17.7576961517334,252.36134338378906,295.72125244140625,201.7545166015625,374.21014404296875,100.17204284667969
2022-07-21,47.974910736083984,77.35980987548828,163.4749755859375,224.75,18.00002670288086,255.3208770751953,299.96636962890625,206.09133911132812,378.0207214355469,101.1364517211914
2022-07-22,47.40134811401367,76.80526733398438,164.78256225585938,211.85000610351562,17.27105140686035,254.91163635253906,294.7063293457031,207.1194610595703,374.5134582519531,98.86317443847656
2022-07-25,47.109703063964844,77.81269836425781,164.59185791015625,219.1699981689453,16.97686767578125,254.6071319580078,293.0278015136719,205.58660888671875,374.9684143066406,98.50889587402344
2022-07-26,46.273677825927734,77.70179748535156,164.7371368408203,216.7899932861328,16.487226486206055,257.2431945800781,287.2701416015625,205.09124755859375,370.5321960449219,96.58989715576172
2022-07-27,47.73188018798828,79.81832885742188,166.7711639404297,225.33999633789062,17.74074935913086,263.6475830078125,299.41015625,224.74705505371094,380.15350341796875,96.38323974609375
2022-07-28,49.180362701416016,81.69454956054688,172.927734375,230.5399932861328,17.934207916259766,269.26220703125,302.3376770019531,231.07464599609375,384.9216003417969,97.37718200683594
2022-07-29,49.55949783325195,83.24730682373047,174.76194763183594,230.1699981689453,18.11271095275879,275.10516357421875,307.85150146484375,238.59864807128906,390.53326416015625,99.28633117675781
2022-08-01,49.12202453613281,82.57258605957031,174.33517456054688,228.5399932861328,18.389944076538086,273.4017028808594,307.6659851074219,236.0657196044922,389.3768005371094,98.7057113647461
2022-08-02,48.3345947265625,82.36003112792969,171.7290802001953,238.47999572753906,18.47471046447754,271.7744445800781,306.74871826171875,232.03733825683594,386.8080139160156,97.36734008789062
2022-08-03,45.165443420410156,83.0162353515625,173.8902587890625,242.17999267578125,18.84069061279297,276.0282287597656,315.10223388671875,234.6637420654297,392.8652038574219,99.80790710449219
2022-08-04,46.61392593383789,82.80365753173828,174.74383544921875,242.4600067138672,19.161806106567383,279.2732849121094,316.5758056640625,237.36488342285156,392.59979248046875,100.09329986572266
2022-08-05,46.60420227050781,83.5430679321289,174.58944702148438,240.32000732421875,18.936429977416992,278.6548156738281,313.98968505859375,235.7572784423828,391.936279296875,99.14857482910156
2022-08-08,46.575035095214844,83.21033477783203,176.13308715820312,239.1300048828125,17.74374008178711,278.3977966308594,312.974853515625,234.1870574951172,391.4811706542969,98.15462493896484
2022-08-09,44.708534240722656,80.03091430664062,176.2420654296875,232.8800048828125,17.038694381713867,275.7332763671875,309.43243408203125,229.13990783691406,389.92657470703125,91.35446166992188
2022-08-10,46.594478607177734,80.90895080566406,179.0933380126953,237.85000610351562,18.046897888183594,285.1923522949219,318.06890869140625,237.0377655029297,398.11663818359375,97.54447174072266
2022-08-11,47.129154205322266,81.34125518798828,181.15573120117188,236.02000427246094,17.892322540283203,287.6380310058594,316.26361083984375,236.39285278320312,398.11663818359375,98.31208038330078
2022-08-12,46.87639617919922,82.94966888427734,183.3094482421875,238.3699951171875,18.657201766967773,293.10040283203125,322.42132568359375,241.98814392089844,404.85626220703125,102.6814956665039
2022-08-15,47.20692443847656,82.59636688232422,184.5687713623047,238.25999450683594,18.979305267333984,291.59686279296875,325.0269470214844,242.9833221435547,406.524658203125,101.2643814086914
2022-08-16,47.28469467163086,83.62836456298828,185.8646697998047,233.7100067138672,18.826736450195312,291.3018493652344,324.26580810546875,243.56536865234375,407.32098388671875,99.96537780761719
2022-08-17,46.02091979980469,82.614990234375,185.0524444580078,229.7100067138672,18.28423500061035,284.7165832519531,320.5672607421875,240.25135803222656,404.4297790527344,98.86317443847656
2022-08-18,45.9576416015625,83.94448852539062,185.9102783203125,229.58999633789062,18.721027374267578,286.1916198730469,321.3381042480469,240.7113800048828,405.6051940917969,99.32569885253906
2022-08-19,44.81867218017578,82.44762420654297,183.93910217285156,224.77999877929688,17.79958152770996,281.4525146484375,315.072998046875,236.21446228027344,400.1546630859375,95.3105697631836
2022-08-22,42.4239387512207,80.18841552734375,180.54432678222656,218.5399932861328,16.986839294433594,271.2701110839844,306.7780456542969,228.97621154785156,391.8224182128906,90.95098114013672
